id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SLCO1A2	12	9.3661e-05	0.00011637	0.010152	217	5	-0.23206	0.044523	0.077941	0.450881	3256	2	-0.23206
LAPTM4B	12	9.4767e-05	0.00011794	0.010184	218	7	-0.72246	0.99992	0.99993	1.0	18885	0	-0.72246
OTUD4	12	9.8381e-05	0.00012003	0.010184	219	3	-0.010664	0.15176	0.22208	0.654548	6402	4	-0.010664
YTHDC1	12	9.9601e-05	0.00012055	0.010184	220	8	-0.62816	0.9913	0.9869	1.0	18506	0	-0.62816
DOCK2	12	0.00010228	0.00012055	0.010184	221	7	-0.78283	0.85365	0.88644	1.0	16559	2	-0.78283
UNC13D	12	0.00010274	0.00012108	0.010184	222	6	-0.47152	0.70927	0.77896	0.985686	14916	2	-0.47152
ITPKB	12	0.00010328	0.00012108	0.010184	223	8	-0.67347	0.7533	0.80606	0.992548	15346	2	-0.67347
KLF4	12	0.00010339	0.0001216	0.010184	224	7	-0.39959	0.50425	0.61025	0.933646	12290	3	-0.39959
GPR4	12	0.00010463	0.0001216	0.010184	225	8	-0.68534	0.84415	0.87674	1.0	16402	1	-0.68534
TLX1	12	0.00010557	0.0001216	0.010184	226	9	-0.73239	0.85813	0.88989	1.0	16639	1	-0.73239
PADI3	12	0.00010742	0.00012212	0.010184	227	6	-0.3385	0.49378	0.60262	0.933646	12148	3	-0.3385
TRIM6-TRIM34	12	0.00011	0.00012317	0.010225	228	9	-0.53953	0.9955	0.99307	1.0	18659	0	-0.53953
PBK	12	0.00011355	0.00012369	0.010225	229	8	-0.62956	0.98768	0.98218	1.0	18376	0	-0.62956
OMP	12	0.00011529	0.00012578	0.010347	230	5	-0.2884	0.60825	0.7058	0.965564	13766	2	-0.2884
SORBS1	12	0.00011612	0.00012683	0.010347	231	8	-0.76953	0.99484	0.99219	1.0	18633	0	-0.76953
SH2D5	12	0.0001167	0.00012735	0.010347	232	8	-0.57501	0.74711	0.80259	0.991543	15282	1	-0.57501
CASTOR2	12	0.00011681	0.00012735	0.010347	233	9	-0.66953	0.99191	0.98781	1.0	18524	0	-0.66953
SMAD4	12	0.00011961	0.00012944	0.010423	234	9	-0.63568	0.97532	0.96318	1.0	18015	0	-0.63568
DUSP15	12	0.00012039	0.00012944	0.010423	235	7	-0.73438	0.20035	0.28694	0.724659	7485	2	-0.73438
ENDOD1	12	0.00012215	0.00012997	0.010423	236	9	-0.74654	0.99645	0.9948	1.0	18699	0	-0.74654
SPATS2L	12	0.00012285	0.00013049	0.010423	237	7	-0.63216	0.87043	0.89555	1.0	16776	1	-0.63216
ZKSCAN4	12	0.0001268	0.00013154	0.010458	238	6	-0.61026	0.57533	0.67599	0.961258	13271	2	-0.61026
CD55	12	0.00012749	0.00013258	0.010458	239	8	-0.69485	0.38165	0.50482	0.884425	10744	1	-0.69485
BACH2	12	0.00012835	0.00013258	0.010458	240	7	-0.58857	0.99846	0.99788	1.0	18790	0	-0.58857
LY6G6D	12	0.00013329	0.00014409	0.011318	241	9	-0.5683	0.99776	0.99687	1.0	18757	0	-0.5683
PLAUR	12	0.00014037	0.00015559	0.012172	242	7	-0.56836	0.97373	0.96097	1.0	17975	1	-0.56836
MAT2B	12	0.00014299	0.00015716	0.012244	243	7	-0.74476	0.19208	0.28013	0.718778	7345	3	-0.74476
TGFBR2	12	0.00014923	0.00016501	0.012767	244	7	-0.40229	0.80569	0.84371	1.0	15914	2	-0.40229
TBX2	12	0.00015037	0.00016553	0.012767	245	6	-0.42866	0.15653	0.22956	0.661305	6542	2	-0.42866
TRAF1	12	0.00015381	0.00016658	0.012767	246	7	-0.33878	0.18049	0.26429	0.701714	7112	3	-0.33878
OR6M1	12	0.00015424	0.00016658	0.012767	247	9	-0.61232	0.8479	0.88135	1.0	16471	1	-0.61232
TBX3	12	0.00015556	0.00016762	0.012795	248	9	-0.79136	0.99606	0.99438	1.0	18681	0	-0.79136
SLC35A1	12	0.00015857	0.00017338	0.013129	249	7	-0.69646	0.97024	0.95665	1.0	17900	1	-0.69646
WDR45	12	0.00015858	0.00017338	0.013129	250	7	-0.70176	0.071586	0.11852	0.529685	4223	4	-0.70176
RAB11B	12	0.00016098	0.00017756	0.013221	251	6	-0.38278	0.26242	0.36492	0.799482	8600	1	-0.38278
ORC5	12	0.00016224	0.00017756	0.013221	252	6	-0.34659	0.17436	0.25773	0.6993	6961	3	-0.34659
LRRC42	12	0.0001638	0.00017808	0.013221	253	4	-0.10944	0.21974	0.3098	0.747134	7825	2	-0.10944
TMEM87B	12	0.00016486	0.00017808	0.013221	254	5	-0.10645	0.56302	0.66249	0.956359	13080	3	-0.10645
ATP8B1	12	0.00016509	0.00017808	0.013221	255	3	0.015016	0.93845	0.9266	1.0	17352	1	0.015016
UNC119	12	0.0001693	0.00018436	0.013633	256	5	0.1573	0.11465	0.17317	0.602228	5430	3	0.1573
OR51L1	12	0.00017117	0.00018854	0.013843	257	5	-0.10385	0.3324	0.44984	0.854407	9855	3	-0.10385
CLDN25	12	0.00017175	0.00019168	0.013843	258	8	-0.70523	0.94422	0.93017	1.0	17440	1	-0.70523
BAHD1	12	0.00017188	0.00019168	0.013843	259	6	-0.37191	0.98446	0.97653	1.0	18281	0	-0.37191
CA10	12	0.00017299	0.0001922	0.013843	260	4	-0.2303	0.63429	0.72934	0.971177	14179	2	-0.2303
MFAP3	12	0.00017308	0.0001922	0.013843	261	6	-0.47416	0.62177	0.71896	0.965564	13978	2	-0.47416
FAM53B	12	0.00017352	0.00019325	0.013843	262	7	-0.59943	0.66798	0.75535	0.981442	14532	1	-0.59943
ARAP3	12	0.0001757	0.00019377	0.013843	263	8	-0.77952	0.96362	0.94958	1.0	17755	1	-0.77952
CCT2	12	0.00017579	0.00019377	0.013843	264	9	-0.56506	0.95099	0.93405	1.0	17534	1	-0.56506
DBT	12	0.00017617	0.00019377	0.013843	265	7	-0.6752	0.89233	0.9015	1.0	16923	1	-0.6752
METTL23	12	0.00017902	0.00019796	0.014088	266	6	-0.52781	0.037917	0.067826	0.428791	2978	4	-0.52781
EEF1AKMT3	12	0.00018204	0.00019953	0.014147	267	9	-0.61124	0.77831	0.82103	0.994657	15599	1	-0.61124
KRIT1	12	0.00018432	0.0002011	0.014189	268	8	-0.6772	0.65577	0.74984	0.979409	14447	2	-0.6772
CGNL1	10	0.00018537	0.00029001	0.018931	269	3	-0.30324	0.82398	0.84067	1.0	16148	1	-0.30324
PRKCH	12	0.00018661	0.00020162	0.014189	270	8	-0.53938	0.98382	0.97533	1.0	18263	0	-0.53938
SHISA3	12	0.00018818	0.00020423	0.014307	271	9	-0.51005	0.99784	0.99694	1.0	18760	0	-0.51005
NUP37	12	0.00018958	0.00020528	0.014307	272	9	-0.5512	0.6999	0.77309	0.985405	14819	2	-0.5512
RREB1	12	0.00019071	0.0002058	0.014307	273	8	-0.62163	0.98747	0.98204	1.0	18366	0	-0.62163
BCL2L2-PABPN1	12	0.00019216	0.00020633	0.014307	274	5	-0.1825	0.20933	0.29692	0.729042	7653	4	-0.1825
LRP5	10	0.00019269	0.00029837	0.019411	275	5	-0.65289	0.21252	0.29611	0.729042	7707	3	-0.65289
DERL2	12	0.00019294	0.00020789	0.014364	276	6	-0.46111	0.64336	0.73824	0.974042	14311	3	-0.46111
BTRC	12	0.00019469	0.00021103	0.014527	277	9	-0.54763	0.9514	0.93405	1.0	17542	1	-0.54763
TSPAN1	12	0.00019531	0.00021469	0.014726	278	6	-0.43074	0.5916	0.69177	0.963853	13521	2	-0.43074
TRAF5	12	0.00019563	0.00021731	0.014781	279	7	-0.84429	0.27688	0.37662	0.802975	8855	2	-0.84429
CD3G	12	0.00019643	0.00021731	0.014781	280	8	-0.61247	0.3249	0.44291	0.854407	9705	1	-0.61247
ZNF416	12	0.00019756	0.00021783	0.014781	281	6	-0.33694	0.54358	0.64152	0.945107	12805	1	-0.33694
CALN1	12	0.00020056	0.00022568	0.015258	282	8	-0.53451	0.76537	0.8134	0.992751	15468	1	-0.53451
CD74	12	0.00020211	0.00022986	0.015322	283	6	-0.56644	0.95734	0.93987	1.0	17630	1	-0.56644
TMPRSS13	12	0.00020221	0.00022986	0.015322	284	9	-0.6287	0.99911	0.99871	1.0	18835	0	-0.6287
ACE	12	0.00020248	0.00022986	0.015322	285	6	-0.49681	0.53903	0.63445	0.940177	12739	1	-0.49681
HRH2	12	0.00020272	0.00022986	0.015322	286	7	-0.69233	0.25393	0.3489	0.780635	8427	2	-0.69233
FKRP	12	0.00020529	0.00023195	0.015388	287	5	0.052217	0.017223	0.039965	0.382111	1959	6	0.052217
ARHGEF11	12	0.00020667	0.00023248	0.015388	288	7	-0.78461	0.83428	0.86911	1.0	16275	2	-0.78461
MAP1B	12	0.00020777	0.00023614	0.015556	289	9	-0.55328	0.98768	0.98218	1.0	18377	0	-0.55328
C11orf16	12	0.00020785	0.00023666	0.015556	290	9	-0.5156	0.086558	0.13523	0.54895	4647	2	-0.5156
HPCAL4	12	0.00021174	0.00024032	0.015742	291	8	-0.78463	0.98943	0.9839	1.0	18432	0	-0.78463
C9orf47	12	0.00023103	0.00031406	0.020361	292	5	-0.097385	0.00082015	0.0011383	0.046963	453	5	-0.097385
CARF	11	0.00023544	0.000324	0.020934	293	8	-0.58767	0.99669	0.99555	1.0	18711	0	-0.58767
BANF2	12	0.00024211	0.00033708	0.021705	294	8	-0.71696	0.96642	0.95146	1.0	17810	1	-0.71696
SPATA31A1	12	0.00024675	0.00034388	0.022067	295	4	-0.032149	0.36823	0.48938	0.879319	10489	4	-0.032149
DIO3	12	0.00024941	0.00034701	0.022194	296	8	-0.66852	0.26734	0.3726	0.802615	8683	1	-0.66852
NRXN3	12	0.00025143	0.00034963	0.022211	297	9	-0.75409	0.99285	0.9897	1.0	18558	0	-0.75409
FAM35A	12	0.0002523	0.00034963	0.022211	298	8	-0.74651	0.69219	0.76964	0.985405	14736	1	-0.74651
TAS2R14	12	0.00025533	0.00035538	0.022501	299	8	-0.73588	0.91602	0.91254	1.0	17119	1	-0.73588
TOM1L1	12	0.00025796	0.00035957	0.022638	300	8	-0.80672	0.86159	0.89227	1.0	16707	1	-0.80672
LIM2	12	0.00025875	0.00036009	0.022638	301	6	-0.44823	0.89736	0.90332	1.0	16966	1	-0.44823
ZBTB25	12	0.00025921	0.00036113	0.022638	302	8	-0.73016	1.0	1.0	1.0	18904	0	-0.73016
ZIC2	12	0.00026025	0.00036375	0.022727	303	6	-0.43909	0.22202	0.31186	0.748638	7859	2	-0.43909
C2orf42	12	0.0002652	0.00036636	0.022815	304	8	-0.67005	0.79161	0.83071	0.996553	15757	1	-0.67005
ZSWIM6	12	0.00026583	0.00036846	0.022827	305	8	-0.76361	0.99392	0.99116	1.0	18597	0	-0.76361
OR6K3	12	0.00026675	0.00036898	0.022827	306	6	-0.36356	0.12697	0.18821	0.617154	5738	1	-0.36356
USP8	12	0.0002683	0.00037682	0.023237	307	6	-0.3954	0.99633	0.99476	1.0	18694	0	-0.3954
LENEP	12	0.00026961	0.00038101	0.023407	308	6	-0.29548	0.29351	0.39608	0.815373	9164	1	-0.29548
LHCGR	12	0.00027131	0.00038205	0.023407	309	6	-0.61702	0.469	0.58221	0.922931	11848	1	-0.61702
PTPN9	12	0.00027801	0.00038728	0.023606	310	7	-0.73393	0.99982	0.99981	1.0	18876	0	-0.73393
PCDH17	12	0.00028003	0.00038781	0.023606	311	7	-0.65063	0.46655	0.58119	0.922931	11817	2	-0.65063
QRICH1	12	0.00028286	0.00039513	0.023975	312	9	-0.48628	0.99862	0.99809	1.0	18801	0	-0.48628
RASL10B	12	0.00028829	0.00040193	0.02431	313	6	-0.39372	0.93077	0.92017	1.0	17264	1	-0.39372
ZNF580	12	0.0002926	0.00042651	0.025515	314	9	-0.55768	0.32511	0.44291	0.854407	9711	2	-0.55768
FGA	12	0.0002926	0.00042651	0.025515	315	4	-0.18385	0.63836	0.73344	0.972119	14240	3	-0.18385
STK35	12	0.00029395	0.00042703	0.025515	316	5	-0.26871	0.23155	0.32563	0.765408	8033	3	-0.26871
C10orf67	12	0.00029536	0.0004286	0.025515	317	5	-0.28744	0.17634	0.2612	0.701085	7015	2	-0.28744
POLK	12	0.00029564	0.0004286	0.025515	318	3	0.14522	0.012449	0.033149	0.374629	1612	5	0.14522
SOWAHC	12	0.00029769	0.00043331	0.025715	319	9	-0.6049	0.72359	0.78918	0.988075	15059	1	-0.6049
LIME1	12	0.0002987	0.00043697	0.025851	320	4	-0.24404	0.97024	0.95665	1.0	17902	1	-0.24404
NFS1	12	0.00030311	0.00044586	0.026005	321	5	-0.29274	0.88978	0.90087	1.0	16901	1	-0.29274
RAP2B	12	0.00030511	0.00044586	0.026005	322	8	-0.7581	0.99954	0.99943	1.0	18857	0	-0.7581
PPP2R3A	12	0.00030545	0.00044586	0.026005	323	5	-0.3282	0.92619	0.91676	1.0	17208	1	-0.3282
SAMD9	12	0.00030775	0.00044743	0.026005	324	9	-0.51696	0.9196	0.91374	1.0	17149	1	-0.51696
NEBL	12	0.00030841	0.00044795	0.026005	325	6	-0.33704	0.99746	0.99653	1.0	18738	0	-0.33704
HSH2D	12	0.00031022	0.000449	0.026005	326	8	-0.75213	0.57823	0.67919	0.962337	13318	1	-0.75213
CLDN10	12	0.00031622	0.00045005	0.026005	327	9	-0.56342	0.53014	0.62611	0.93658	12620	3	-0.56342
SLC24A2	12	0.00031886	0.00045057	0.026005	328	8	-0.79278	0.60439	0.70105	0.965067	13705	1	-0.79278
CALM3	12	0.00032826	0.00045789	0.026347	329	7	-0.66653	0.99377	0.99108	1.0	18593	0	-0.66653
ANKRD17	12	0.00032989	0.00046103	0.026448	330	5	-0.12965	0.47681	0.58511	0.924605	11946	3	-0.12965
NR4A3	12	0.00033652	0.00046678	0.026697	331	7	-0.59592	0.88007	0.89783	1.0	16832	1	-0.59592
CTNNA1	12	0.00034234	0.00047567	0.027123	332	3	0.10783	0.013896	0.035151	0.374629	1723	5	0.10783
NTRK3	12	0.00034452	0.00048195	0.027399	333	4	-0.25962	0.50095	0.60917	0.933646	12240	3	-0.25962
WDR43	12	0.00034738	0.00049032	0.027738	334	7	-0.54098	0.68862	0.76858	0.985405	14716	2	-0.54098
AQP5	12	0.00034836	0.00049084	0.027738	335	9	-0.43594	0.57227	0.67347	0.961258	13221	1	-0.43594
GOLGA8H	8	0.00035507	0.00054994	0.029409	336	5	-0.80007	0.60357	0.66043	0.955421	13695	1	-0.80007
SLC24A4	12	0.00035554	0.00050444	0.028421	337	3	-0.11618	0.75497	0.80707	0.992742	15363	1	-0.11618
OR2F1	12	0.00035871	0.00051333	0.028672	338	4	-0.068761	0.36016	0.48027	0.876503	10337	3	-0.068761
SOX10	12	0.00036118	0.00051385	0.028672	339	5	-0.30702	0.64099	0.73493	0.972119	14276	2	-0.30702
PRDM16	12	0.00036353	0.00051385	0.028672	340	6	-0.47084	0.9611	0.94597	1.0	17699	1	-0.47084
KCTD10	12	0.0003682	0.00051647	0.028672	341	7	-0.7784	0.9843	0.97616	1.0	18277	0	-0.7784
KLHL42	12	0.00036845	0.00051647	0.028672	342	9	-0.62649	0.44675	0.56541	0.920044	11577	3	-0.62649
ZEB1	12	0.00037235	0.00052327	0.028742	343	6	-0.43314	0.45672	0.57349	0.922931	11694	3	-0.43314
PECAM1	12	0.00037346	0.00052327	0.028742	344	6	-0.36814	0.28256	0.38067	0.803184	8952	1	-0.36814
UNC45A	12	0.00037444	0.00052379	0.028742	345	3	-0.044438	0.75856	0.80955	0.992751	15391	2	-0.044438
THOP1	12	0.000375	0.00052379	0.028742	346	8	-0.70428	0.91821	0.91344	1.0	17141	1	-0.70428
ALDH2	12	0.00037855	0.00052797	0.02875	347	4	0.1259	0.19148	0.27854	0.717808	7329	3	0.1259
KCNA1	12	0.00037915	0.00052797	0.02875	348	8	-0.78831	0.99953	0.99943	1.0	18856	0	-0.78831
UBQLN4	12	0.00037991	0.0005285	0.02875	349	8	-0.61442	0.95907	0.94292	1.0	17665	1	-0.61442
ZNF106	12	0.00038168	0.00053582	0.029065	350	9	-0.61397	0.99375	0.99108	1.0	18592	0	-0.61397
ZNF445	12	0.00038268	0.00053843	0.0291	351	7	-0.6392	0.89685	0.90332	1.0	16960	1	-0.6392
ADGRF1	12	0.00038388	0.00054209	0.0291	352	8	-0.42762	0.96451	0.95018	1.0	17775	1	-0.42762
KLHL31	12	0.00038469	0.00054209	0.0291	353	8	-0.603	0.69777	0.77204	0.985405	14793	2	-0.603
CCDC88A	12	0.00038735	0.00054262	0.0291	354	7	-0.64438	0.33067	0.44813	0.854407	9822	4	-0.64438
POU4F2	12	0.00038962	0.00055778	0.029607	355	8	-0.56505	0.25205	0.34668	0.778712	8395	2	-0.56505
TNF	12	0.00039312	0.00056458	0.029607	356	8	-0.65064	0.84433	0.87674	1.0	16405	1	-0.65064
SLC22A17	12	0.00039547	0.00056458	0.029607	357	8	-0.60911	0.27519	0.37614	0.802964	8834	2	-0.60911
FLNB	12	0.00039628	0.00056511	0.029607	358	7	-0.62261	0.64415	0.74004	0.97534	14326	3	-0.62261
HOXD11	12	0.00039662	0.00056511	0.029607	359	7	-0.48021	0.66225	0.75207	0.98014	14491	1	-0.48021
MAGOHB	12	0.00039752	0.00056511	0.029607	360	4	-0.1815	0.27765	0.37754	0.802975	8863	2	-0.1815
KNSTRN	12	0.00039823	0.00056511	0.029607	361	9	-0.49829	0.82295	0.85835	1.0	16132	1	-0.49829
IGFBP7	12	0.00040112	0.00056615	0.029607	362	9	-0.52839	0.78209	0.82405	0.994657	15642	1	-0.52839
CNTROB	12	0.00040344	0.00056981	0.029635	363	7	-0.47354	0.98361	0.97469	1.0	18257	0	-0.47354
MAP4K5	12	0.00040395	0.00056981	0.029635	364	6	-0.47544	0.91308	0.91133	1.0	17097	1	-0.47544
LOC728392	12	0.00040778	0.00057295	0.029717	365	4	0.0045892	0.70988	0.77935	0.985686	14924	2	0.0045892
CHTF8	12	0.00041081	0.00058603	0.030147	366	3	0.1054	0.057599	0.09703	0.482028	3785	3	0.1054
SLC44A5	12	0.00041224	0.00058603	0.030147	367	3	0.41854	0.0016117	0.0018642	0.057219	614	7	0.41854
PNMT	12	0.00041287	0.00058603	0.030147	368	8	-0.60029	0.006424	0.013836	0.227968	1147	2	-0.60029
TRIM15	12	0.00042278	0.00060381	0.030964	369	6	-0.42013	0.36643	0.48661	0.876503	10449	1	-0.42013
RASSF2	12	0.00042535	0.00060695	0.030964	370	6	-0.35415	0.85867	0.88989	1.0	16650	2	-0.35415
CAPRIN1	12	0.00042978	0.00060956	0.030964	371	9	-0.56472	1.0	1.0	1.0	18906	0	-0.56472
KCNJ15	12	0.00043107	0.00060956	0.030964	372	4	-0.14716	0.58294	0.68583	0.963203	13387	3	-0.14716
SMYD2	12	0.00043233	0.00061008	0.030964	373	8	-0.57563	0.20919	0.29692	0.729042	7648	3	-0.57563
HMGA2	12	0.00043441	0.00061375	0.031033	374	8	-0.59479	0.63515	0.73041	0.971502	14188	2	-0.59479
PEA15	12	0.00043622	0.00061636	0.031033	375	5	-0.19119	0.25189	0.34668	0.778712	8390	4	-0.19119
ACSF2	12	0.00043672	0.00061636	0.031033	376	9	-0.56092	0.99336	0.99079	1.0	18581	0	-0.56092
PARVB	12	0.00043884	0.00061845	0.031055	377	4	0.0060169	0.61165	0.70729	0.965564	13819	2	0.0060169
PIGS	12	0.00044283	0.00063362	0.031649	378	8	-0.61056	0.90238	0.90607	1.0	17010	1	-0.61056
LATS2	12	0.00044287	0.00063362	0.031649	379	6	-0.45237	0.21338	0.2994	0.731357	7726	3	-0.45237
MRPS34	12	0.00044436	0.00065297	0.032386	380	6	-0.38125	0.80257	0.84096	1.0	15881	2	-0.38125
TEC	12	0.0004452	0.00065349	0.032386	381	7	-0.64802	0.91453	0.91194	1.0	17111	1	-0.64802
CH25H	12	0.00044606	0.00065349	0.032386	382	8	-0.47251	0.99431	0.99161	1.0	18609	0	-0.47251
DSC1	12	0.00044734	0.00066918	0.033077	383	4	-0.18313	0.45502	0.57191	0.922931	11679	2	-0.18313
LRP8	12	0.00047031	0.00067651	0.033351	384	6	-0.47644	0.0906	0.13982	0.554844	4749	3	-0.47644
TRAM2	12	0.00048956	0.00069952	0.034396	385	8	-0.5839	0.99622	0.99471	1.0	18690	0	-0.5839
ASTE1	12	0.0004962	0.00079837	0.038979	386	7	-0.61746	0.92959	0.91957	1.0	17253	1	-0.61746
P2RY2	12	0.00049993	0.00079889	0.038979	387	6	-0.32414	0.99687	0.99539	1.0	18714	0	-0.32414
OSBPL11	12	0.00050056	0.00079889	0.038979	388	5	-0.23284	0.34007	0.45348	0.854407	9987	4	-0.23284
SLC4A11	12	0.0005035	0.00080673	0.039085	389	3	0.019625	0.34773	0.46631	0.868199	10124	2	0.019625
ARHGEF35	12	0.00050354	0.00080673	0.039085	390	7	-0.6125	0.98779	0.98218	1.0	18381	0	-0.6125
NDUFAF6	12	0.00050473	0.00080726	0.039085	391	8	-0.61483	0.995	0.99234	1.0	18641	0	-0.61483
GNL3L	12	0.00050737	0.00081719	0.039465	392	7	-0.52228	0.35689	0.47668	0.87527	10273	2	-0.52228
ZBTB9	12	0.00051224	0.00082713	0.039843	393	7	-0.51951	0.70965	0.77896	0.985686	14920	2	-0.51951
GABPB1	12	0.00052212	0.00084282	0.040394	394	6	-0.35585	0.78487	0.82405	0.994657	15668	2	-0.35585
GTSF1L	12	0.00052306	0.00084282	0.040394	395	5	0.022787	0.055314	0.093197	0.476074	3699	5	0.022787
CBFA2T2	12	0.00053796	0.0008742	0.041465	396	8	-0.70776	0.69669	0.77204	0.985405	14781	1	-0.70776
PTPN7	12	0.00054013	0.00087472	0.041465	397	7	-0.74254	0.023519	0.047782	0.38272	2308	1	-0.74254
RAB3GAP1	12	0.00054525	0.000881	0.041465	398	7	-0.615	0.17434	0.25773	0.6993	6960	2	-0.615
ABCC2	12	0.00054983	0.00088518	0.041465	399	7	-0.53641	0.97474	0.96218	1.0	18000	0	-0.53641
SH2D4A	12	0.00055276	0.00088623	0.041465	400	3	0.061974	0.50946	0.61296	0.933646	12353	3	0.061974
CDIPT	12	0.00056607	0.00088885	0.041465	401	4	-0.1276	0.34258	0.4539	0.854407	10035	2	-0.1276
ETFA	12	0.00056611	0.00088885	0.041465	402	6	-0.26528	0.014314	0.035562	0.374629	1756	4	-0.26528
MSI1	12	0.00057078	0.00089094	0.041465	403	8	-0.89072	0.97466	0.96218	1.0	17999	0	-0.89072
FAM26F	12	0.00057259	0.00089094	0.041465	404	7	-0.52846	0.95829	0.94076	1.0	17653	1	-0.52846
LOC643802	12	0.000575	0.00089094	0.041465	405	8	-0.60638	0.99843	0.99781	1.0	18789	0	-0.60638
RIMBP3B	12	0.00058229	0.00089146	0.041465	406	8	-0.52796	0.99798	0.99711	1.0	18765	0	-0.52796
ZDHHC15	12	0.0005845	0.00089146	0.041465	407	5	-0.3933	0.29127	0.39284	0.814558	9111	2	-0.3933
MMP21	12	0.00058804	0.0008946	0.041509	408	5	-0.23549	0.55315	0.65018	0.949298	12933	3	-0.23549
PEX11G	12	0.00059105	0.00090087	0.041525	409	7	-0.7111	0.28847	0.3875	0.808891	9053	2	-0.7111
PLXNA4	12	0.00059238	0.00090087	0.041525	410	7	-0.60125	0.76497	0.8134	0.992751	15463	1	-0.60125
FAM96A	12	0.00059395	0.00090663	0.041525	411	7	-0.55775	0.96359	0.94958	1.0	17753	1	-0.55775
CELF5	12	0.00059516	0.00090977	0.041525	412	6	-0.25451	0.82629	0.86373	1.0	16182	1	-0.25451
KIF1BP	12	0.00059832	0.00091029	0.041525	413	6	-0.38149	0.43804	0.55592	0.913768	11471	2	-0.38149
STXBP2	12	0.00060004	0.00091029	0.041525	414	4	0.13307	0.28307	0.38112	0.803184	8961	4	0.13307
GCM2	12	0.00060011	0.00091029	0.041525	415	4	0.11538	0.14558	0.21915	0.653938	6236	3	0.11538
TCEAL8	12	0.00060216	0.00091395	0.041591	416	7	-0.59573	0.20796	0.29593	0.729042	7622	3	-0.59573
APIP	10	0.00060613	0.0010065	0.044006	417	7	-0.64351	0.99758	0.99699	1.0	18745	0	-0.64351
MBOAT1	12	0.00060759	0.00091918	0.041624	418	5	-0.21363	0.28616	0.38395	0.804848	9014	4	-0.21363
IKBKE	12	0.00060938	0.00092127	0.041624	419	7	-0.65078	0.9133	0.91133	1.0	17100	1	-0.65078
NPEPL1	12	0.00060938	0.00092127	0.041624	420	7	-0.60853	0.96735	0.95268	1.0	17833	1	-0.60853
TMIGD1	12	0.00061775	0.00095056	0.042776	421	8	-0.51138	0.74693	0.80259	0.991543	15281	1	-0.51138
PLEKHA3	12	0.00062089	0.00095527	0.042776	422	3	-0.31163	0.99742	0.99653	1.0	18736	0	-0.31163
PPP1R3G	12	0.00062283	0.00095527	0.042776	423	8	-0.69726	0.58382	0.68647	0.963203	13405	1	-0.69726
ABCB10	12	0.0006244	0.00095579	0.042776	424	5	-0.16473	0.4335	0.54969	0.908364	11422	3	-0.16473
NMB	12	0.00063162	0.00096259	0.042854	425	4	0.07156	0.82602	0.86294	1.0	16178	1	0.07156
NAIF1	12	0.00063322	0.00096573	0.042854	426	3	0.0063915	0.46836	0.58168	0.922931	11839	1	0.0063915
SPRY2	12	0.00063617	0.00096651	0.042854	427	8	-0.67429	0.99546	0.99301	1.0	18657	0	-0.67429
CDH22	12	0.00063676	0.00096677	0.042854	428	5	-0.2247	0.57671	0.67759	0.962083	13293	2	-0.2247
B4GALNT3	12	0.00063942	0.00096887	0.042854	429	5	-0.37777	0.56672	0.66743	0.959246	13135	2	-0.37777
RASAL3	12	0.00064557	0.0009741	0.042985	430	8	-0.58019	0.35633	0.47668	0.87527	10266	2	-0.58019
UBAP2L	10	0.00065219	0.0010233	0.044419	431	6	-0.66119	0.99478	0.99319	1.0	18631	0	-0.66119
EPB41	12	0.00065754	0.00098403	0.043323	432	7	-0.58688	0.022273	0.046189	0.38272	2242	3	-0.58688
FAM135A	12	0.00065897	0.00099972	0.043878	433	7	-0.63195	0.49239	0.60105	0.933646	12135	2	-0.63195
CLEC5A	12	0.00066302	0.0010013	0.043878	434	5	-0.15001	0.72618	0.7896	0.988075	15085	2	-0.15001
ARSI	12	0.00067636	0.0010149	0.044269	435	3	0.23129	0.52441	0.62121	0.934082	12547	2	0.23129
PTPRH	12	0.00068118	0.0010295	0.044419	436	8	-0.62661	0.5671	0.66837	0.960208	13141	2	-0.62661
DCC	12	0.00068369	0.0010295	0.044419	437	2	-0.032281	0.82606	0.86294	1.0	16179	2	-0.032281
WDR81	12	0.00068522	0.0010295	0.044419	438	6	-0.32309	0.91225	0.91133	1.0	17090	1	-0.32309
FEM1C	12	0.00069069	0.0010301	0.044419	439	6	-0.59085	0.056188	0.094783	0.479261	3735	3	-0.59085
SYNPO2L	12	0.00069648	0.0010342	0.044498	440	8	-0.51057	0.98619	0.9798	1.0	18325	0	-0.51057
SLC48A1	12	0.00070831	0.0010395	0.04451	441	8	-0.69913	0.9973	0.99636	1.0	18732	0	-0.69913
SPAG9	12	0.00070964	0.0010416	0.04451	442	6	-0.26284	0.50567	0.61135	0.933646	12308	3	-0.26284
CD34	12	0.00070979	0.0010416	0.04451	443	7	-0.74802	0.78957	0.82787	0.995197	15735	1	-0.74802
PPFIBP2	12	0.00071151	0.0010468	0.044633	444	7	-0.42891	0.61567	0.71268	0.965564	13885	1	-0.42891
CHUK	12	0.00074074	0.0011969	0.050804	445	7	-0.52525	0.97782	0.96692	1.0	18073	0	-0.52525
ENY2	12	0.00075045	0.0012105	0.051174	446	8	-0.53468	0.49573	0.60314	0.933646	12187	3	-0.53468
