id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
RBMS1	12	0.00012329	0.0002534	0.021904	218	8	-0.55839	0.6045	0.74598	1.0	13614	2	-0.55839
NXT2	12	0.0001261	0.00025653	0.022075	219	6	-0.42101	0.98247	0.97932	1.0	18234	0	-0.42101
CCL1	12	0.00012715	0.00025967	0.022188	220	8	-0.65852	0.94271	0.94151	1.0	17353	1	-0.65852
MAMLD1	12	0.00012773	0.00026019	0.022188	221	5	0.093131	0.10537	0.2069	0.758181	5122	4	0.093131
SLC29A4	12	0.00013044	0.00026386	0.02219	222	8	-0.6949	0.043515	0.08061	0.473927	3210	2	-0.6949
UBE2W	12	0.00013078	0.00026438	0.02219	223	8	-0.5192	0.62903	0.7691	1.0	13980	3	-0.5192
CHSY3	12	0.00013126	0.00026438	0.02219	224	7	-0.58423	0.89893	0.92114	1.0	16911	1	-0.58423
C9orf84	12	0.00013172	0.0002649	0.02219	225	5	0.04506	0.11336	0.21587	0.762507	5328	4	0.04506
OMP	12	0.00013641	0.0002717	0.022659	226	7	-0.6354	0.053363	0.10506	0.551721	3597	2	-0.6354
ARSI	12	0.00013893	0.00027484	0.022764	227	5	-0.18797	0.8018	0.8638	1.0	15811	1	-0.18797
TPRX1	12	0.00013975	0.00027536	0.022764	228	6	-0.42841	0.79627	0.85805	1.0	15738	1	-0.42841
INSR	12	0.00014752	0.00028373	0.023353	229	8	-0.59116	0.075178	0.15397	0.670372	4334	2	-0.59116
CD244	12	0.0001495	0.00029157	0.023499	230	7	-0.8526	0.44094	0.60675	1.0	11359	1	-0.8526
ULK1	12	0.00015031	0.00029314	0.023499	231	7	-0.62677	0.59539	0.73538	1.0	13471	1	-0.62677
JDP2	12	0.00015044	0.00029314	0.023499	232	5	-0.35439	0.54	0.68469	1.0	12672	3	-0.35439
TRAM2	12	0.00015182	0.00029419	0.023499	233	7	-0.4493	0.98206	0.97879	1.0	18220	0	-0.4493
UBXN7	12	0.00015219	0.00029419	0.023499	234	5	-0.22676	0.49575	0.64616	1.0	12062	2	-0.22676
NUDT4	12	0.00015221	0.00029419	0.023499	235	9	-0.55504	0.81445	0.87285	1.0	15972	1	-0.55504
DIO3	12	0.00015235	0.00029419	0.023499	236	6	-0.30283	0.79457	0.85726	1.0	15719	2	-0.30283
PRSS48	12	0.00015535	0.00029785	0.023637	237	4	0.10833	0.067892	0.14435	0.656625	4132	3	0.10833
ITGA2	12	0.00015715	0.00029994	0.023637	238	4	0.15987	0.0115	0.024851	0.28834	1617	4	0.15987
SORBS1	12	0.00015859	0.00030099	0.023637	239	9	-0.58995	0.97395	0.96994	1.0	17974	0	-0.58995
FOPNL	12	0.00016091	0.00030413	0.023637	240	9	-0.62026	0.99283	0.99258	1.0	18556	0	-0.62026
PCBP2	12	0.00016101	0.00030413	0.023637	241	7	-0.6743	0.9861	0.98317	1.0	18346	0	-0.6743
GDPD2	12	0.00016175	0.00030465	0.023637	242	7	-0.59725	0.31234	0.4875	0.980641	9341	4	-0.59725
SENP6	12	0.00016179	0.00030465	0.023637	243	9	-0.47069	0.99979	0.99986	1.0	18876	0	-0.47069
ETS1	12	0.000166	0.00031093	0.024025	244	8	-0.7546	0.98444	0.98162	1.0	18301	0	-0.7546
POLR3K	2	0.00016805	6.7206e-05	0.008722	245	2	-1.176	0.99983	0.99993	1.0	18882	0	-1.176
RAP2C	12	0.00017328	0.00032975	0.025274	246	8	-0.68251	0.88213	0.91473	1.0	16774	1	-0.68251
PRSS35	12	0.00017344	0.00032975	0.025274	247	8	-0.48133	0.66419	0.7884	1.0	14303	1	-0.48133
DPH1	12	0.00017454	0.00033132	0.025291	248	9	-0.50224	0.98728	0.98452	1.0	18383	0	-0.50224
PTPRH	12	0.00017635	0.00033446	0.025428	249	7	-0.59937	0.99575	0.99538	1.0	18649	0	-0.59937
GTSF1L	12	0.00017934	0.00033655	0.025485	250	7	-0.70969	0.3707	0.55968	1.0	10485	3	-0.70969
C1orf127	12	0.00018162	0.00034283	0.025857	251	8	-0.5619	0.19351	0.33221	0.857843	7270	2	-0.5619
CD5	12	0.00018404	0.00034701	0.025863	252	9	-0.52331	1.0	1.0	1.0	18913	0	-0.52331
LOC401052	12	0.00018404	0.00034701	0.025863	253	9	-0.46169	0.62778	0.76873	1.0	13961	1	-0.46169
BICD1	12	0.00018423	0.00034701	0.025863	254	6	-0.33276	0.030305	0.05294	0.375361	2667	4	-0.33276
RPGR	12	0.0001917	0.00036061	0.02646	255	5	-0.25721	0.21987	0.3718	0.903657	7709	3	-0.25721
DUSP2	12	0.00019224	0.00036061	0.02646	256	7	-0.75917	0.96678	0.96141	1.0	17782	1	-0.75917
GREM2	12	0.00019332	0.00036061	0.02646	257	9	-0.40559	0.99889	0.99888	1.0	18813	0	-0.40559
QPCTL	12	0.00019372	0.00036061	0.02646	258	8	-0.62523	0.65082	0.78156	1.0	14172	2	-0.62523
SPRY1	12	0.00019787	0.00037316	0.027276	259	7	-0.59559	0.3298	0.5136	0.994469	9674	4	-0.59559
RDM1	12	0.000202	0.00038467	0.028008	260	7	-0.63171	0.54702	0.69073	1.0	12768	2	-0.63171
CD34	12	0.00020358	0.00038938	0.028242	261	7	-0.45444	0.99743	0.99744	1.0	18737	0	-0.45444
EPN3	12	0.00020684	0.00039408	0.028475	262	9	-0.60733	0.99122	0.99035	1.0	18507	0	-0.60733
OSBPL11	12	0.00020792	0.00039774	0.02863	263	8	-0.5943	0.97704	0.97472	1.0	18066	0	-0.5943
LOC101928841	12	0.00021081	0.00040245	0.028859	264	7	-0.50344	0.78659	0.84925	1.0	15611	2	-0.50344
GNL3L	12	0.00021121	0.00040507	0.028937	265	5	-0.30794	0.33629	0.52015	0.994469	9802	2	-0.30794
C9orf85	12	0.00021507	0.0004103	0.0292	266	8	-0.6142	0.99816	0.99808	1.0	18785	0	-0.6142
PPARG	12	0.00022215	0.00042337	0.029824	267	9	-0.60773	0.98009	0.97771	1.0	18155	0	-0.60773
PITPNC1	12	0.00022494	0.00043645	0.029824	268	2	0.20682	0.0028866	0.005997	0.136988	825	5	0.20682
ACADS	12	0.00022505	0.00043645	0.029824	269	3	0.079549	0.19005	0.327	0.855865	7206	2	0.079549
AADACL4	12	0.00022522	0.00043645	0.029824	270	6	-0.25572	0.96678	0.96141	1.0	17781	1	-0.25572
BRF1	12	0.00022612	0.00043697	0.029824	271	5	0.1298	0.28089	0.44367	0.953048	8754	3	0.1298
ABI3BP	12	0.00022655	0.00043802	0.029824	272	7	-0.69262	0.97137	0.96634	1.0	17896	1	-0.69262
SLC8A2	12	0.00022655	0.00043802	0.029824	273	7	-0.65495	0.065247	0.13479	0.627406	4057	4	-0.65495
CYP2F1	12	0.00023103	0.00044168	0.029824	274	6	-0.47682	0.31102	0.48438	0.980088	9316	4	-0.47682
C19orf35	12	0.00023258	0.00044586	0.029824	275	7	-0.65928	0.99858	0.99847	1.0	18803	0	-0.65928
CD3E	12	0.00023293	0.00044586	0.029824	276	9	-0.48815	0.98893	0.98703	1.0	18448	0	-0.48815
LONP2	12	0.00023646	0.00044638	0.029824	277	6	-0.42476	0.95954	0.95415	1.0	17614	1	-0.42476
UPK3B	12	0.00023677	0.00044638	0.029824	278	9	-0.6466	0.99761	0.99765	1.0	18750	0	-0.6466
NUDT1	12	0.00023845	0.00044848	0.029824	279	6	-0.28201	0.67681	0.79528	1.0	14417	2	-0.28201
TRERF1	12	0.00024064	0.000449	0.029824	280	7	-0.62549	0.14965	0.27848	0.835181	6264	3	-0.62549
SOX6	12	0.00024229	0.000449	0.029824	281	7	-0.6075	0.47285	0.62809	1.0	11771	1	-0.6075
TFCP2L1	12	0.00024256	0.000449	0.029824	282	9	-0.65827	0.65959	0.78608	1.0	14248	1	-0.65827
SEZ6L	12	0.00024293	0.000449	0.029824	283	6	-0.47568	0.426	0.59615	1.0	11151	3	-0.47568
CBLB	12	0.00024324	0.000449	0.029824	284	7	-0.71433	0.0077647	0.01655	0.23558	1319	3	-0.71433
SYNGR2	12	0.00024343	0.000449	0.029824	285	8	-0.68132	0.067594	0.14416	0.656625	4127	4	-0.68132
NACAD	12	0.00024611	0.00045057	0.029824	286	9	-0.46981	0.99782	0.99778	1.0	18757	0	-0.46981
RASSF2	12	0.00024809	0.0004558	0.029852	287	4	-0.20904	0.36965	0.55968	1.0	10466	3	-0.20904
CREB3	12	0.0002496	0.00045684	0.029852	288	7	-0.4824	0.50753	0.65455	1.0	12203	1	-0.4824
CALM2	12	0.00025046	0.00045684	0.029852	289	9	-0.52498	0.94383	0.9423	1.0	17372	1	-0.52498
LMO4	12	0.00025097	0.00045737	0.029852	290	7	-0.45669	0.84676	0.89866	1.0	16449	1	-0.45669
TMEFF2	12	0.00025852	0.00046312	0.029852	291	8	-0.49731	0.71209	0.80872	1.0	14763	1	-0.49731
FIP1L1	12	0.00026338	0.00046364	0.029852	292	7	-0.53435	0.8021	0.8638	1.0	15817	2	-0.53435
KAT6A	12	0.00026713	0.00046626	0.029852	293	3	0.22987	0.13366	0.24618	0.793482	5849	5	0.22987
RCCD1	12	0.00026714	0.00046626	0.029852	294	8	-0.6098	0.95942	0.95415	1.0	17610	1	-0.6098
STAT5A	12	0.00026837	0.00046626	0.029852	295	6	-0.57515	0.45498	0.61834	1.0	11558	2	-0.57515
FUS	12	0.00027051	0.0004694	0.029852	296	8	-0.64435	0.99436	0.99425	1.0	18605	0	-0.64435
XPO7	12	0.00027165	0.00046992	0.029852	297	7	-0.64884	0.15361	0.28352	0.839566	6363	4	-0.64884
CD44	12	0.00027282	0.00046992	0.029852	298	6	-0.57399	0.7983	0.8601	1.0	15765	2	-0.57399
SHANK3	12	0.00027967	0.00047986	0.030382	299	8	-0.62002	0.69453	0.80183	1.0	14572	2	-0.62002
CDH22	12	0.0002881	0.00048169	0.030396	300	8	-0.43454	0.0019109	0.0037288	0.105525	661	4	-0.43454
GIMAP5	12	0.00029205	0.00048822	0.030602	301	7	-0.56743	0.5137	0.65966	1.0	12291	2	-0.56743
KLHL7	12	0.00029446	0.00048822	0.030602	302	6	-0.46976	0.0057919	0.012406	0.205662	1139	5	-0.46976
TAB2	12	0.00029562	0.00048979	0.030602	303	5	-0.28795	0.28382	0.44458	0.953048	8798	4	-0.28795
PRDX2	12	0.00030235	0.00051699	0.032195	304	8	-0.52322	0.99995	0.99996	1.0	18898	0	-0.52322
CDYL	12	0.00031034	0.0005264	0.032566	305	7	-0.60218	0.45644	0.61928	1.0	11579	1	-0.60218
PSRC1	12	0.00031165	0.0005264	0.032566	306	3	0.15171	0.022894	0.044424	0.356471	2316	5	0.15171
ZSCAN29	12	0.00031792	0.00054366	0.033432	307	2	-0.053612	0.83776	0.89124	1.0	16320	2	-0.053612
ISG20	12	0.00032047	0.00054575	0.033432	308	6	-0.43151	0.97788	0.97557	1.0	18091	0	-0.43151
BLM	12	0.00032092	0.00054628	0.033432	309	7	-0.55892	0.8114	0.8696	1.0	15924	1	-0.55892
CYP21A2	12	0.00032426	0.00055046	0.033432	310	4	0.12298	0.057833	0.11755	0.587177	3782	4	0.12298
DGKA	12	0.00032663	0.00055098	0.033432	311	6	-0.34972	0.99525	0.99488	1.0	18629	0	-0.34972
SEMA4F	12	0.0003277	0.00055098	0.033432	312	4	0.33878	0.0066785	0.014207	0.219198	1224	7	0.33878
ASTL	12	0.00033691	0.00055935	0.033831	313	8	-0.63726	0.70163	0.80522	1.0	14649	1	-0.63726
GJB2	12	0.00034852	0.00056929	0.034322	314	7	-0.56689	0.99083	0.98954	1.0	18498	0	-0.56689
MAML2	12	0.00035146	0.00057295	0.034356	315	8	-0.54621	0.99423	0.99403	1.0	18598	0	-0.54621
SRD5A2	12	0.00035331	0.00057347	0.034356	316	4	-0.073058	0.60675	0.7477	1.0	13645	2	-0.073058
ZMYM6	12	0.00035619	0.00057713	0.034466	317	4	0.022902	0.2438	0.39231	0.912042	8115	4	0.022902
GXYLT1	12	0.00036108	0.00059832	0.035376	318	7	-0.61969	0.67406	0.79528	1.0	14394	2	-0.61969
S100P	12	0.00036191	0.00059962	0.035376	319	8	-0.59521	0.39829	0.58175	1.0	10824	2	-0.59521
NTS	12	0.00036292	0.00060119	0.035376	320	7	-0.52105	0.013827	0.029061	0.304864	1786	5	-0.52105
SOX18	12	0.00036414	0.00060172	0.035376	321	8	-0.60049	0.22252	0.37515	0.903657	7753	3	-0.60049
TMEM30B	12	0.00036556	0.00060172	0.035376	322	8	-0.61286	0.10359	0.20455	0.758181	5084	2	-0.61286
CD37	12	0.00036898	0.00060485	0.03545	323	6	-0.16591	0.82923	0.88448	1.0	16189	2	-0.16591
CHCHD5	12	0.0003705	0.00061113	0.035708	324	4	-0.25846	0.50203	0.65167	1.0	12126	3	-0.25846
SIGIRR	10	0.0003768	0.00068618	0.038546	325	7	-0.64436	0.83888	0.86691	1.0	16338	1	-0.64436
MRPL3	12	0.00038405	0.00063153	0.036786	326	3	-0.018227	0.013323	0.028222	0.303736	1748	5	-0.018227
TARM1	12	0.00038975	0.00064983	0.037736	327	6	-0.43646	0.99243	0.99185	1.0	18539	0	-0.43646
ARL4D	12	0.00039043	0.00065559	0.037845	328	6	-0.39175	0.98897	0.98703	1.0	18450	0	-0.39175
ABHD17C	12	0.00039121	0.00065611	0.037845	329	6	-0.59486	0.41908	0.59311	1.0	11057	3	-0.59486
TSC22D3	12	0.00039877	0.00066552	0.037845	330	8	-0.55294	0.6083	0.74911	1.0	13666	1	-0.55294
CEBPA	12	0.00040097	0.00066552	0.037845	331	6	-0.31424	0.54684	0.69013	1.0	12764	3	-0.31424
UNC13D	12	0.00040285	0.00066605	0.037845	332	7	-0.58695	0.96605	0.96058	1.0	17767	1	-0.58695
COLEC10	12	0.00040527	0.00066605	0.037845	333	6	-0.59032	0.91748	0.92988	1.0	17066	1	-0.59032
STK32A	12	0.00040548	0.00066605	0.037845	334	4	-0.16488	0.74542	0.82735	1.0	15116	2	-0.16488
IGLL5	12	0.00040952	0.00066918	0.037845	335	7	-0.40865	0.57473	0.71276	1.0	13171	2	-0.40865
CNRIP1	12	0.00041321	0.00066971	0.037845	336	8	-0.69531	0.83498	0.88914	1.0	16278	2	-0.69531
CDK6	12	0.00041675	0.00067807	0.038204	337	6	-0.2636	0.48646	0.63715	1.0	11931	2	-0.2636
CHN2	12	0.00042523	0.00076751	0.042764	338	6	-0.27216	0.98478	0.98179	1.0	18312	0	-0.27216
POLR2J	12	0.00042663	0.00076803	0.042764	339	7	-0.38622	0.84364	0.8942	1.0	16398	2	-0.38622
OR2B11	12	0.00042667	0.00076803	0.042764	340	5	-0.1486	0.29875	0.47022	0.976933	9078	2	-0.1486
PHF2	12	0.00042813	0.00077117	0.042812	341	6	-0.33553	0.42367	0.5953	1.0	11118	2	-0.33553
BTN3A1	12	0.00043224	0.00078163	0.043266	342	7	-0.6546	0.49096	0.6412	1.0	11992	3	-0.6546
GPHN	12	0.00043687	0.00078634	0.0434	343	8	-0.64719	0.86932	0.90965	1.0	16677	1	-0.64719
PNMT	12	0.00044121	0.0008036	0.044223	344	7	-0.47361	0.99896	0.99893	1.0	18815	0	-0.47361
MUC21	12	0.00044732	0.0008083	0.044354	345	6	-0.52239	0.92425	0.93267	1.0	17131	1	-0.52239
ABCC3	12	0.0004477	0.00081144	0.044397	346	5	-0.21886	0.44047	0.60649	1.0	11353	3	-0.21886
NPIPB15	12	0.0004503	0.00081615	0.044426	347	7	-0.46209	0.60775	0.7481	1.0	13660	1	-0.46209
EMC2	12	0.0004505	0.00081667	0.044426	348	3	-0.045209	0.030603	0.053459	0.377599	2680	3	-0.045209
GBP7	12	0.00045481	0.00082242	0.044583	349	3	0.14128	0.088184	0.17768	0.71644	4685	5	0.14128
CGB3	12	0.00045782	0.00082608	0.044583	350	6	-0.36675	0.66496	0.78877	1.0	14310	2	-0.36675
DOLK	12	0.00046058	0.00082661	0.044583	351	8	-0.64599	1.0	1.0	1.0	18914	0	-0.64599
GPR162	12	0.00046545	0.00084021	0.044869	352	6	-0.31242	0.13022	0.24029	0.787686	5753	3	-0.31242
KIF1BP	12	0.00046613	0.00084021	0.044869	353	5	-0.28252	0.76571	0.83898	1.0	15343	2	-0.28252
BAIAP2	12	0.00046746	0.00084073	0.044869	354	7	-0.57486	0.055924	0.11162	0.566031	3712	2	-0.57486
NAIF1	12	0.00046997	0.00084648	0.044869	355	3	0.018075	0.59846	0.7395	1.0	13521	2	0.018075
ZNF831	12	0.0004715	0.00084701	0.044869	356	5	-0.20545	0.035519	0.063336	0.416036	2877	3	-0.20545
RRM2	12	0.00047387	0.0008491	0.044869	357	7	-0.58293	0.93641	0.93969	1.0	17261	1	-0.58293
KIAA1024	12	0.00048182	0.00084962	0.044869	358	7	-0.63089	0.73187	0.81935	1.0	14958	2	-0.63089
INPP5D	12	0.00048461	0.00085119	0.044869	359	8	-0.68789	0.98097	0.97808	1.0	18178	0	-0.68789
RCBTB2	12	0.00049147	0.0008559	0.044869	360	7	-0.48826	0.84242	0.89389	1.0	16381	1	-0.48826
OR7G2	12	0.00049473	0.00085799	0.044869	361	3	0.21594	0.5729	0.71068	1.0	13147	3	0.21594
ZNF462	12	0.00049594	0.00085799	0.044869	362	6	-0.39044	0.25909	0.40947	0.922046	8390	3	-0.39044
NCF2	12	0.00050289	0.00087472	0.04552	363	5	-0.17485	0.10818	0.20946	0.758181	5200	2	-0.17485
HMGA2	12	0.00050516	0.00087525	0.04552	364	6	-0.45822	0.99537	0.99498	1.0	18636	0	-0.45822
SMG6	10	0.00050791	0.0010431	0.050985	365	4	0.038542	0.067367	0.13571	0.629511	4120	4	0.038542
C17orf51	12	0.00050894	0.00088309	0.045704	366	5	-0.18224	0.46506	0.62497	1.0	11673	2	-0.18224
PAICS	12	0.00051127	0.00088362	0.045704	367	8	-0.70418	0.97501	0.97069	1.0	18005	0	-0.70418
RHOH	12	0.00051905	0.0010008	0.050985	368	7	-0.49548	0.99514	0.99477	1.0	18627	0	-0.49548
PFKL	12	0.00052079	0.001006	0.050985	369	7	-0.58741	0.1518	0.28143	0.839566	6320	2	-0.58741
SEMA3E	12	0.00052656	0.0010086	0.050985	370	4	0.12696	0.87803	0.91344	1.0	16745	1	0.12696
KCNJ4	12	0.00052818	0.0010128	0.050985	371	4	0.038055	0.60841	0.74911	1.0	13671	3	0.038055
YBX2	12	0.00053149	0.0010133	0.050985	372	8	-0.47954	0.0043855	0.0099337	0.186757	997	2	-0.47954
SNRNP48	12	0.00053928	0.001018	0.050985	373	4	0.15186	0.14347	0.26349	0.816244	6091	3	0.15186
GORASP2	12	0.00054037	0.001018	0.050985	374	5	-0.1465	0.13034	0.24029	0.787686	5756	5	-0.1465
PVRIG	12	0.00054511	0.0010321	0.050985	375	8	-0.73035	0.91923	0.93064	1.0	17095	1	-0.73035
DGKI	12	0.00054581	0.0010327	0.050985	376	8	-0.62317	0.98991	0.98804	1.0	18475	0	-0.62317
IPMK	12	0.00054734	0.0010327	0.050985	377	7	-0.66788	0.98967	0.98779	1.0	18470	0	-0.66788
C5orf66	12	0.00054816	0.0010327	0.050985	378	6	-0.26613	0.40812	0.58908	1.0	10927	2	-0.26613
RBM17	12	0.00055238	0.00104	0.050985	379	7	-0.36527	0.49181	0.64221	1.0	12006	3	-0.36527
VPS72	12	0.0005546	0.0010405	0.050985	380	7	-0.59763	0.72437	0.81667	1.0	14887	2	-0.59763
GOLPH3	12	0.00055548	0.0010431	0.050985	381	6	-0.41017	0.71414	0.80975	1.0	14778	1	-0.41017
HLA-DQA2	12	0.00055582	0.0010431	0.050985	382	7	-0.51816	0.77592	0.84239	1.0	15486	1	-0.51816
FNBP1	12	0.00056167	0.0010452	0.050985	383	7	-0.66725	0.8476	0.90011	1.0	16463	2	-0.66725
RPL13A	12	0.00056212	0.0010452	0.050985	384	6	-0.33145	0.10351	0.20455	0.758181	5079	4	-0.33145
TMEM265	12	0.00056347	0.0010452	0.050985	385	6	-0.31334	0.319	0.49245	0.980654	9457	3	-0.31334
DNAJC13	12	0.00056528	0.0010457	0.050985	386	8	-0.62274	0.93601	0.93943	1.0	17259	1	-0.62274
NR4A2	12	0.00056856	0.0010473	0.050985	387	7	-0.535	0.21609	0.36813	0.903657	7651	2	-0.535
PTH1R	12	0.00057108	0.0010478	0.050985	388	4	-0.093162	0.85522	0.90634	1.0	16590	2	-0.093162
CEACAM6	12	0.00057276	0.0010505	0.050985	389	6	-0.43859	0.98459	0.98179	1.0	18305	0	-0.43859
KLRB1	12	0.00057997	0.001062	0.050985	390	7	-0.61449	0.31965	0.4934	0.980953	9471	1	-0.61449
ATG7	12	0.00058256	0.0010661	0.050985	391	8	-0.59939	0.99901	0.99899	1.0	18816	0	-0.59939
TMEM151A	12	0.00058291	0.0010661	0.050985	392	4	0.085123	0.38268	0.57253	1.0	10645	3	0.085123
MRPS6	12	0.00058306	0.0010661	0.050985	393	4	0.0061388	0.82145	0.87674	1.0	16068	2	0.0061388
GLYCTK	12	0.00058409	0.0010661	0.050985	394	7	-0.53557	0.51857	0.66271	1.0	12369	1	-0.53557
VAX2	12	0.00058448	0.0010661	0.050985	395	6	-0.36713	0.99104	0.99008	1.0	18502	0	-0.36713
GABPB1	12	0.00058745	0.0010667	0.050985	396	8	-0.46096	0.99646	0.99638	1.0	18691	0	-0.46096
RNF5	12	0.0005898	0.0010714	0.050985	397	8	-0.63623	0.94808	0.94431	1.0	17438	1	-0.63623
CALM1	12	0.00059487	0.0010719	0.050985	398	8	-0.62718	0.94917	0.94563	1.0	17452	1	-0.62718
NDUFB1	10	0.00059862	0.0012419	0.055711	399	3	0.4969	0.0024047	0.0048673	0.121722	751	7	0.4969
CSNK2B	12	0.00060476	0.0011096	0.052644	400	7	-0.46952	0.9452	0.94356	1.0	17391	1	-0.46952
PQLC3	12	0.00061473	0.001142	0.053817	401	5	-0.094897	0.7784	0.84453	1.0	15518	2	-0.094897
WDR81	12	0.00061891	0.0011425	0.053817	402	4	-0.01332	0.21077	0.35875	0.893626	7562	3	-0.01332
SKIL	12	0.00062158	0.0011456	0.053817	403	8	-0.61082	0.97949	0.97695	1.0	18135	0	-0.61082
GPR35	12	0.00062201	0.0011456	0.053817	404	8	-0.51335	0.98145	0.97826	1.0	18198	0	-0.51335
ANAPC5	12	0.00062914	0.001153	0.053993	405	6	-0.49125	0.8923	0.91863	1.0	16861	1	-0.49125
FAM133A	12	0.00063018	0.0011566	0.053993	406	6	-0.40526	0.063795	0.13344	0.626198	4017	5	-0.40526
ODF1	12	0.00063138	0.001159	0.053993	407	7	-0.56082	0.75088	0.82914	1.0	15183	1	-0.56082
CEP250	12	0.00063278	0.0011608	0.053993	408	5	-0.29173	0.77078	0.84154	1.0	15413	2	-0.29173
PLEKHM2	12	0.00063601	0.0011671	0.054068	409	7	-0.46825	0.48461	0.63516	1.0	11903	3	-0.46825
FAM20B	12	0.00063906	0.0011681	0.054068	410	7	-0.65586	0.076788	0.15603	0.67375	4371	4	-0.65586
FOXF2	12	0.00064329	0.001177	0.054347	411	7	-0.55451	0.99281	0.99251	1.0	18555	0	-0.55451
LYPD1	12	0.00064921	0.0011901	0.054756	412	4	-0.11717	0.23546	0.38469	0.908177	7977	3	-0.11717
TXNDC5	12	0.00065097	0.0011917	0.054756	413	5	-0.27266	0.8063	0.86756	1.0	15867	1	-0.27266
KIRREL2	12	0.0006581	0.0011985	0.05492	414	8	-0.51958	0.96785	0.96245	1.0	17797	1	-0.51958
CARD9	12	0.0006618	0.0012021	0.05492	415	5	-0.11513	0.25064	0.40353	0.922046	8238	4	-0.11513
ZNF337	12	0.0006671	0.0012068	0.05492	416	5	-0.17647	0.31431	0.48833	0.980641	9372	4	-0.17647
PPIC	12	0.00066723	0.0012068	0.05492	417	5	-0.1674	0.87199	0.91054	1.0	16697	1	-0.1674
IPCEF1	12	0.00067308	0.001223	0.055472	418	7	-0.48843	0.97566	0.97197	1.0	18023	0	-0.48843
PLA2G4A	12	0.00067771	0.0012278	0.055472	419	6	-0.38992	0.93469	0.9384	1.0	17248	1	-0.38992
GAB3	12	0.00067806	0.0012278	0.055472	420	6	-0.52202	0.95871	0.95389	1.0	17597	1	-0.52202
FLT4	12	0.00068581	0.0012351	0.055669	421	3	-0.048107	0.28966	0.45749	0.968582	8899	4	-0.048107
KCNA1	12	0.00068929	0.0013815	0.061829	422	8	-0.58092	0.99552	0.99511	1.0	18641	0	-0.58092
ANGPTL7	12	0.000695	0.0013873	0.06194	423	7	-0.58394	0.74178	0.8256	1.0	15062	2	-0.58394
ERICH5	12	0.00069951	0.0015473	0.068923	424	8	-0.53887	0.97753	0.97537	1.0	18081	0	-0.53887
S100A3	12	0.00071058	0.0015625	0.069435	425	7	-0.64068	0.90623	0.92529	1.0	16963	1	-0.64068
BHLHE40	12	0.00071497	0.0015703	0.069457	426	6	-0.23144	0.17967	0.31725	0.852039	7021	2	-0.23144
CLN8	12	0.00071541	0.0015703	0.069457	427	3	0.048062	0.14954	0.27848	0.835181	6258	4	0.048062
STK38	12	0.0007227	0.0016007	0.070166	428	8	-0.52395	0.98368	0.98049	1.0	18274	0	-0.52395
GDF11	12	0.00072746	0.0016012	0.070166	429	6	-0.507	0.38967	0.57651	1.0	10726	2	-0.507
MAFG	12	0.00072823	0.0016012	0.070166	430	8	-0.49034	0.48992	0.64066	1.0	11982	2	-0.49034
UBR4	12	0.00073211	0.0016012	0.070166	431	7	-0.5436	0.21052	0.35814	0.893626	7557	2	-0.5436
FABP7	12	0.00074278	0.0017863	0.077336	432	7	-0.49458	0.88221	0.91473	1.0	16776	1	-0.49458
GLI3	12	0.00074411	0.0017868	0.077336	433	5	-0.23115	0.004146	0.0092261	0.18006	970	4	-0.23115
PYGO2	12	0.00074456	0.0017868	0.077336	434	5	-0.18361	0.93785	0.9397	1.0	17278	1	-0.18361
TP53TG3C	12	0.00074548	0.0017931	0.077336	435	6	-0.45168	0.98733	0.98466	1.0	18389	0	-0.45168
SPSB1	12	0.00074826	0.0017936	0.077336	436	6	-0.3942	0.75468	0.83042	1.0	15227	1	-0.3942
KIAA1468	12	0.00074941	0.0017978	0.077336	437	6	-0.19067	0.54292	0.68822	1.0	12714	1	-0.19067
ODF3B	12	0.00075326	0.0018067	0.077336	438	7	-0.54884	0.35285	0.53885	1.0	10126	3	-0.54884
KIAA0895	12	0.00075363	0.0018067	0.077336	439	8	-0.60193	0.77784	0.84453	1.0	15508	2	-0.60193
SMYD1	12	0.00075748	0.0018172	0.077336	440	4	-0.03902	0.13039	0.24029	0.787686	5758	4	-0.03902
PPP1R11	12	0.0007578	0.0018172	0.077336	441	5	-0.27652	0.65455	0.78384	1.0	14207	2	-0.27652
ZNF45	12	0.00076051	0.0018282	0.077336	442	6	-0.50076	0.83197	0.88753	1.0	16229	2	-0.50076
YBX3	12	0.00076223	0.0018386	0.077336	443	8	-0.62557	0.8703	0.90989	1.0	16686	1	-0.62557
OR10G8	12	0.00077007	0.0018391	0.077336	444	8	-0.57615	0.96934	0.96352	1.0	17850	1	-0.57615
CBLN3	12	0.0007717	0.0018449	0.077336	445	6	-0.48347	0.57215	0.71009	1.0	13139	1	-0.48347
SPANXN2	12	0.00077968	0.0018501	0.077336	446	5	-0.33489	0.30331	0.47705	0.977999	9168	4	-0.33489
LLGL1	12	0.00079105	0.0018695	0.077336	447	8	-0.49932	0.8747	0.9114	1.0	16719	1	-0.49932
CDK4	12	0.00079437	0.0018721	0.077336	448	7	-0.50041	0.9997	0.99977	1.0	18867	0	-0.50041
C1RL	12	0.00080006	0.0018721	0.077336	449	8	-0.5089	0.93325	0.93766	1.0	17227	1	-0.5089
